run_id,method,avg_prefix_depth,std_prefix_depth,recon_mse,runtime_sec,token_ratio,eos_rate,halting_accuracy,success_rate,status,failure_reason,notes,selected_k_distribution
run_10,fixed_k_4,4.0,0.0,0.004118170123547316,8.966203313320875e-05,0.5,0.0,0.06521739130434782,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_10,fixed_k_8,8.0,0.0,0.001825430546887219,8.812698069959879e-05,1.0,0.0,0.5826086956521739,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_10,random_k,3.8043478260869565,2.7506486603945,0.010625511407852173,0.0001385470386594534,0.47554347826086957,1.0,0.26521739130434785,,ok,,,"{""1"": 0.24782608695652175, ""2"": 0.26521739130434785, ""4"": 0.21739130434782608, ""8"": 0.26956521739130435}"
run_10,oracle_k,5.626086956521739,2.8436378096442883,0.002056075492873788,8.330994751304388e-05,0.7032608695652174,0.41739130434782606,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.3521739130434783, ""4"": 0.06521739130434782, ""8"": 0.5826086956521739}"
run_10,adaptive_halting,5.7043478260869565,2.9161437104310513,0.002070864662528038,6.131595000624657e-05,0.7130434782608696,1.0,0.9347826086956522,,ok,,,"{""1"": 0.0, ""2"": 0.3826086956521739, ""4"": 0.0, ""8"": 0.6173913043478261}"
run_11,fixed_k_1,1.0,0.0,0.029744980856776237,0.00011826003901660442,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_11,fixed_k_2,2.0,0.0,0.008535622619092464,9.15030250325799e-05,0.25,0.0,0.391304347826087,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_11,fixed_k_4,4.0,0.0,0.0039028406608849764,9.749992750585079e-05,0.5,0.0,0.0782608695652174,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_11,fixed_k_8,8.0,0.0,0.0016639740206301212,0.0007109650177881122,1.0,0.0,0.5304347826086957,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_11,random_k,3.8347826086956522,2.79574345648526,0.011884479783475399,0.00014223705511540174,0.47934782608695653,1.0,0.26521739130434785,,ok,,,"{""1"": 0.2782608695652174, ""2"": 0.2217391304347826, ""4"": 0.2217391304347826, ""8"": 0.2782608695652174}"
run_11,oracle_k,5.339130434782609,2.8738308216877377,0.0019250063924118876,0.0008795659523457289,0.6673913043478261,0.46956521739130436,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.391304347826087, ""4"": 0.0782608695652174, ""8"": 0.5304347826086957}"
run_11,adaptive_halting,5.391304347826087,2.95677748254505,0.0019395981216803193,8.802791126072407e-05,0.6739130434782609,1.0,0.9260869565217391,,ok,,,"{""1"": 0.0, ""2"": 0.4260869565217391, ""4"": 0.013043478260869565, ""8"": 0.5608695652173913}"
run_12,fixed_k_1,1.0,0.0,0.030556850135326385,0.00010675599332898855,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_12,fixed_k_2,2.0,0.0,0.008488389663398266,8.805899415165186e-05,0.25,0.0,0.391304347826087,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
run_12,fixed_k_4,4.0,0.0,0.00385288312099874,8.557701949030161e-05,0.5,0.0,0.06956521739130435,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 1.0, ""8"": 0.0}"
run_12,fixed_k_8,8.0,0.0,0.0015558062586933374,8.4556988440454e-05,1.0,0.0,0.5391304347826087,,ok,,,"{""1"": 0.0, ""2"": 0.0, ""4"": 0.0, ""8"": 1.0}"
run_12,random_k,4.078260869565217,2.7964195309031576,0.010331941768527031,0.0001356089487671852,0.5097826086956522,1.0,0.24782608695652175,,ok,,,"{""1"": 0.22608695652173913, ""2"": 0.23043478260869565, ""4"": 0.2391304347826087, ""8"": 0.30434782608695654}"
run_12,oracle_k,5.373913043478261,2.881608456537146,0.0018160981126129627,9.212899021804333e-05,0.6717391304347826,0.4608695652173913,1.0,,ok,,,"{""1"": 0.0, ""2"": 0.391304347826087, ""4"": 0.06956521739130435, ""8"": 0.5391304347826087}"
run_12,adaptive_halting,5.434782608695652,2.956585677057998,0.0018249166896566749,6.194901652634144e-05,0.6793478260869565,1.0,0.9391304347826087,,ok,,,"{""1"": 0.0, ""2"": 0.4217391304347826, ""4"": 0.008695652173913044, ""8"": 0.5695652173913044}"
run_13,fixed_k_1,1.0,0.0,0.0322808213531971,0.001244598999619484,0.125,0.0,0.0,,ok,,,"{""1"": 1.0, ""2"": 0.0, ""4"": 0.0, ""8"": 0.0}"
run_13,fixed_k_2,2.0,0.0,0.009345409460365772,9.084597695618868e-05,0.25,0.0,0.3739130434782609,,ok,,,"{""1"": 0.0, ""2"": 1.0, ""4"": 0.0, ""8"": 0.0}"
